sep=;
category;technical_unit;mark;model;equipment_level;eps_lad_number;price;source;metadata
Papildaprīkojums;Kauss;QUICKE;SILOGRAB M+170;Bāzes;PA-05-0000133;3640.0;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=15186&page=194;{'aprikojuma_apraksts': 'Skābsiena kauss ar EURO sakabes āķu sistēmu', 'tips': 'skābbarības', 'platums_mm': 1700.0, 'tilpums_m3': 0.9, 'celtspeja_kg': 900.0, 'pilna_masa_kg': 300.0, 'montazas_iespejas': 'uz frontālā iekrāvēja'}
Lauksaimniecības produkcijas pirmapstrādes un uzglabāšanas tehnika;Transportieris;KMK;S1055;Vidējais;RP-05-0000323;3405.0;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=15154&page=194;{'aprikojuma_apraksts': 'Kartupeļu, sakņu dārzeņu un sīpolu sausās tīrīšanas birstes; Ātruma regulators.', 'tips': 'Pašgājējs', 'darba_razigums_t_h': 2.0, 'piemerots_glabatuves_ietilpibai_t': 0.0}
Augsnes apstrādes tehnika un iekārtas;Ecēšas;JAR MET;P510;Bāzes;AA-04-0000254;1100.0;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=15188&page=194;{'aprikojuma_apraksts': 'Zaru rindu skaits 5, diam. 7 mm; Sekciju skaits 1 gab; Riteņu skaits 2 gab.', 'nepieciesama_maksimala_traktora_jauda_zs': 25.0, 'darba_platums_m': 1.5, 'pievienosanas_veids_traktoram': 'piekabināmas', 'pilna_masa_kg': 180.0}
Kravu celšanas un kraušanas tehnika;Teleskopiskais iekrāvējs;DIECI;AGRI MAX 65.8 VS GD;Vidējais;KC-02-0000234;123860.0;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=15165&page=194;{'aprikojuma_apraksts': 'VARIO transmisija, centralizētā eļļošanas sistēma, gaisa kondicionieris, sēdeklis ar gaisa amortizāciju, papildus LED apgaismojums, strēles amortizācija, reversais ventilators, palešu dakšas, kauss.', 'maksimala_motora_jauda_zs': 170.0, 'maksimala_celtspeja_kg': 6500.0, 'maksimalais_celsanas_augstums_m': 7.7}
Kravu celšanas un kraušanas tehnika;Teleskopiskais iekrāvējs;DIECI;AGRI PLUS 42.7 VS GD;Vidējais;KC-02-0000235;110990.0;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=15166&page=194;{'aprikojuma_apraksts': 'VARIO transmisija, gaisa kondicionieris, sēdeklis ar gaisa amortizāciju, strēles amortizācija, reversais ventilators, papildus darba gaismas LED, video kamera aizmugurē, kauss, palešu dakšas.', 'maksimala_motora_jauda_zs': 140.0, 'maksimala_celtspeja_kg': 4200.0, 'maksimalais_celsanas_augstums_m': 7.2}
Precīzās tehnoloģijas;Bezpilota gaisa kuģis;DJI;DOCK 2;Vidējais;PT-05-0000039;20880.0;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=15150&page=195;{'aprikojuma_apraksts': 'dokstacija, uzstādīšanas izmaksas, drons DJI M3TD ar termālo kameru, 3 akumulatori, Flight Hub licence, apmācības 3 pilotiem, CAA lidojumu atļauja, skaļrunis', 'maksimalais_lidojuma_ilgums_min': 50.0, 'baterijas_kapacitate_mah': 7811.0, 'kamera_lecas_skatu_lenkis_gradi': 84.0, 'kamera_attela_formats': 'JPEG', 'kamera_attela_izskirtspeja': '48 mp', 'kamera_video_formats': 'MP4', 'kamera_video_izskirtspeja': '3840×2160@30fps', 'pilna_masa_kg': 1.4}
Fermu aprīkojums un iekārtas;Novietnes klimata aprīkojums;WINDTEX;ROLL UP 70X2,4;Vidējais;FA-14-0000170;10341.0;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=15194&page=195;{'aprikojuma_apraksts': 'Viens aizkars 30 x 2,4m ailei, viens aizkars 40 x 2,8m ailei, rokas piedziņa, palīgmateriāli, transports un montāža.', 'kopeja_nominala_jauda_kw': 0.0, 'dzivnieku_skaits_gab': 100.0, 'pielietojums_govim_vecums_menesos': 24.0, 'pielietojums_jaunlopiem_vecums_menesos': 0.0}
Kravu transportēšanas tehnika;Piekabe;LAUMETRIS;PTL-14F;Vidējais;KT-01-0000669;28900.0;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=15184&page=195;{'aprikojuma_apraksts': 'Dīseles amortizācija, hidrauliskais borts, tandēma tipa, kravas izgāšana uz aizmuguri, LED lampas,', 'ietilpiba_m3': 16.0, 'kravnesiba_kg': 14000.0, 'tips': 'dzīvnieku pārvadāšanas', 'asu_skaits_gab': 2.0, 'pilna_masa_kg': 18750.0}
Fermu aprīkojums un iekārtas;Novietnes klimata aprīkojums;DELAVAL;DDF 1200P - 12;Vidējais;FA-14-0000169;25600.0;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=15191&page=195;{'aprikojuma_apraksts': '12 ventilatori ar elektromotoriem un stiprinājumiem, 2 frekvenču pārveidošanas vadības bloki, temperatūras sensori.', 'kopeja_nominala_jauda_kw': 14.4, 'dzivnieku_skaits_gab': 0.0, 'pielietojums_govim_vecums_menesos': 0.0, 'pielietojums_jaunlopiem_vecums_menesos': 0.0}
Fermu aprīkojums un iekārtas;Dzīvnieku labturības aprīkojums;DELAVAL;WT10;Bāzes;FA-16-0000220;1696.0;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=15176&page=195;{'aprikojuma_apraksts': 'Plastikāta dzirdne ar iegremdējamo sildītāju 230V.  Izmēri 292x60x61 cm.', 'kopeja_nominala_jauda_kw': 0.5}
Fermu aprīkojums un iekārtas;Ganāmpulka vadības iekārta;DELAVAL;HN100;Premium;FA-09-0000063;18483.0;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=15172&page=195;{'aprikojuma_apraksts': 'Aprīkojums automātiskajām slaukšanas iekārtām ar automātisko govju meklēšanās un grūsnības noteikšanas funkciju.', 'ganampulka_dati_iespejamais_dzivnieku_skaits': 70.0, 'ganampulka_dati': ['Dzīvnieku identifikācija', 'Ganāmpulka atražošana', 'Veterinārija'], 'papildfunkcijas': ['Govju aktivitātes uzraudzība']}
Fermu aprīkojums un iekārtas;Šķidrmēslu izvākšanas iekārta;DELAVAL;AKD140 (2-100);Vidējais;FA-10-0000133;19911.0;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=15173&page=195;{'aprikojuma_apraksts': '2 gab. mēslu skrēperi (centros nesalokāmi) ar maināmām skrēperu lāpstām. 1 gab. ķēdes stacija, motors 0,75 kW. Ķēde 100 metri, 13 mm + savienojumi. 4 gab. 90˚ stūru zvaigznes.', 'kopeja_nominala_jauda_kw': 0.75, 'parametri_pielaujamais_skidrmeslu_sausnas_saturs_prc': 12.0, 'parametri_raziba_m3_min': 0.3, 'parametri_tirisanas_laukums__garums_m2_m': 80.0}
Lauksaimniecības produkcijas pirmapstrādes un uzglabāšanas tehnika;Transportieris;PRECO;E20/3;Vidējais;RP-05-0000324;10500.0;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=15160&page=195;{'aprikojuma_apraksts': 'Trīs 8 m transportieri ar reduktormotoriem, iebirēm un izbirēm', 'tips': 'Pašgājējs', 'darba_razigums_t_h': 10.0, 'piemerots_glabatuves_ietilpibai_t': 1000.0}
Sējumu un stādījumu kopšanas tehnika;Laistīšanas iekārta;RIVULIS;WS0027;Vidējais;SK-03-0000073;5261.67;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=15193&page=195;{'aprikojuma_apraksts': 'Pilinātājcarules, filtrs ar apsaisti, maģistrālās caurules ar sūkni un to apsaisti, piegāde un montāžas izdevumi.', 'caurule_garums_m': 100.0, 'caurule_diametrs_mm': 40.0, 'izkliedes_platums_m': 0.3, 'sukna_razigums_l_min': 116.0}
Sējas un stādāmā tehnika;Dārzeņu stādāmā mašīna;RENAL;SDC 001;Bāzes;ST-04-0000021;1984.0;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=15187&page=195;{'aprikojuma_apraksts': 'Automatiskais stādītājs, atbalsta riteņi', 'nepieciesama_maksimala_traktora_jauda_zs': 38.0, 'rindu_skaits': 3.0, 'rindstarpu_attalums_cm': 38.0, 'pievienosanas_veids_traktoram': 'piekabināma', 'tvertnes_ietilpiba_kg': 100.0}
Atjaunojamās enerģijas ražošana;Saules paneļi;TRINA SOLAR;TSM-445NEG9R.28 12;Premium;AE-01-0000375;3090.36;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=15125&page=195;{'aprikojuma_apraksts': '12 saules paneļi ar jumta stiprinājumiem, 2 invertori, palīgmateriāli, montāža, transports, nodošana ekspluatācijā.', 'saules_panelu_darbibas_efektivitate_prc': 22.3, 'maksimala_jauda_w': 445.0, 'darba_temperatura_°c': 43.0, 'maksimalais_darba_spriegums_v': 1500.0, 'maksimala_darba_strava_a': 10.05, 'saules_panelu_tips': 'Cits', 'saules_panelu_tips_ja_atzimets_cits': 0, 'izmeri_mm_garums': 1762.0, 'izmeri_mm_platums': 1134.0, 'izmeri_mm_biezums': 30.0, 'svars_kg': 21.1}
Kravu transportēšanas tehnika;Specializētais kravas furgons;RENAULT;MASTER (R3O) CHASSIS SINGLE CABIN FWD EXTRA 3,5T L3 2.3 DCI 145 EURO VI;Vidējais;KT-02-0000027;36776.86;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=15196&page=195;{'aprikojuma_apraksts': 'Radio ar Bluetooth, priekšējie drošības spilveni, gaismas un lietus sensori, kondicionieris, kruīza kontrole, apsildāms vadītāja sēdeklis, izotermisks kravas nodalījums ar aukstumiekārtu.', 'kravas_telpas_ietilpiba_m3': 16.8, 'dzinejs_jauda_kw': 107.0, 'dzinejs_darba_tilpums_cm3': 2299.0, 'degviela': 'Elektro', 'parnesumkarba': 'Automātiskā', 'tvertnes_tilpums_l_degviela': 100.0, 'tvertnes_tilpums_l_adblue': 22.0, 'kravnesiba_kg': 900.0, 'pilna_masa_kg': 3500.0}
Kravu celšanas un kraušanas tehnika;Frontālais iekrāvējs;METAL-TECHNIK;MT-03;Bāzes;KC-01-0000309;6880.0;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=15197&page=195;{'aprikojuma_apraksts': 'Aprīkojuma pievienošanas veids - EIRO sakabe, traktora stiprinājumi- komplektācijā, Vadība -Joystiks', 'velama_traktora_jauda_zs': 80.0, 'maksimala_ieteicama_traktora_masa_kg': 6500.0, 'maksimala_celtspeja_kg': 1800.0, 'maksimalais_celsanas_augstums_m': 3.9, 'pilna_masa_kg': 617.0}
Sējumu un stādījumu kopšanas tehnika;Rindstarpu kultivators;AGROROBOT;WEEDER BASED;Bāzes;SK-01-0000056;4000.0;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=15161&page=195;{'aprikojuma_apraksts': '4 atbalsta riteņi, stūrēšanas mehānisms, operatora sēdeklis, 2 hidromotori, sakabes rāmis, 4 ravēšanas galvas, 8 ravēšanas uzgaļi.', 'nepieciesama_maksimala_traktora_jauda_zs': 35.0, 'darba_platums_m': 1.55, 'pievienosanas_veids_traktoram': 'piekabināms', 'pilna_masa_kg': 150.0}
Kravu transportēšanas tehnika;Piekabe;IFOR WILLIAMS;GH146T;Vidējais;KT-01-0000670;7240.0;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=15200&page=195;{'aprikojuma_apraksts': 'Standarta piekabe ar LED lukturiem un rezerves ratu', 'ietilpiba_m3': 1.58, 'kravnesiba_kg': 2590.0, 'tips': 'dzīvnieku pārvadāšanas', 'asu_skaits_gab': 2.0, 'pilna_masa_kg': 3500.0}
Fermu aprīkojums un iekārtas;Novietnes aprīkojums;DELAVAL;GATES - 38;Vidējais;FA-13-0000371;62829.0;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=15203&page=195;{'aprikojuma_apraksts': 'Karsti cinkoti 20 teleskopiski metāla vārti, 12 sīkrežģoti nožogojumi, barības galda diogonālais nožogojums, iebetonējami stabi, 16 dzirdnes.', 'dzivnieku_skaits_gab': 150.0, 'pielietojums_govim_vecums_menesos': 24.0, 'pielietojums_jaunlopiem_vecums_menesos': 6.0}
Fermu aprīkojums un iekārtas;Lopbarības uzglabāšanas tornis;DELAVAL;MAFA UNIK2000/UN-22;Vidējais;FA-21-0000040;8002.0;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=15207&page=195;{'aprikojuma_apraksts': 'Alumīnija – cinka pārklājums iekšpusē un ārpusē, ciklons ventilācijai, uzpildīšanas caurule, skatlodziņi, tīrīšanas lūka.', 'tilpums_m3': 22.0, 'tips': 'Vertikāls', 'torna_materials': 'Cits', 'torna_materials_ja_atzimets_cits': 0, 'uztadisanas_veids': 'Pārvietojams', 'uzpildisanas_veids': 'Abi', 'ieksejas_virsmas_apstrades_veids': 'Cits', 'ieksejas_virsmas_apstrades_veids_ja_atzimets_cits': 0, 'izmeri_m_diametrs': 2.34, 'izmeri_m_platums': 0.0, 'izmeri_m_garums': 0.0, 'izmeri_m_augstums': 8.91}
Kravu celšanas un kraušanas tehnika;Personu pacēlājs;SKYJACK;SJ3226;Bāzes;KC-06-0000001;18449.65;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=15206&page=195;{'aprikojuma_apraksts': '4 atbalstriteņi ar stāvbremzēm, pacelšanas mehānisms ar vadības pulti, nožogota platforma, akumulatora baterijas ar lādētāju', 'platformas_augstums_m_pacelta_stavokli': 7.8, 'platformas_augstums_m_nolaista_stavokli': 1.2, 'maksimalais_darba_augstums_m': 9.8, 'celtspeja_kg': 227.0, 'vienlaicigi_pacelamo_personu_skaits_gab': 2.0, 'gaitas_iekarta': 'ķēdes', 'pilna_masa_kg': 2014.0}
Fermu aprīkojums un iekārtas;Novietnes klimata aprīkojums;AGROZONA;ECO AGROWING 30X2,5;Vidējais;FA-14-0000171;11870.0;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=15195&page=195;{'aprikojuma_apraksts': 'Virsgaismas ventilācijas kore 30 x 2,5m ailei, rokas piedziņa, palīgmateriāli, transports un montāža.', 'kopeja_nominala_jauda_kw': 0.0, 'dzivnieku_skaits_gab': 100.0, 'pielietojums_govim_vecums_menesos': 24.0, 'pielietojums_jaunlopiem_vecums_menesos': 0.0}
Fermu aprīkojums un iekārtas;Lopbarības transportieris;DELAVAL;FLEX AUGER 10M;Bāzes;FA-30-0000011;2432.0;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=15208&page=195;{'aprikojuma_apraksts': 'Spēkbarības padeves caurules ar spirāli – 90/75 mm diametrā, kopējais garums 10 metri ar pieslēgumu uz 1 slaukšanas iekārtu, komplektā caurules stiprinājumi un iekarināšanas ķēdes.', 'nepieciesama_kopeja_jauda_kw': 1.0, 'baribas_tvertnes_kopejais_tilpums_m3': 0.0, 'baribas_tvertnes_skaits_gab': 0.0, 'lopbaribas_veids': 'Cita', 'lopbaribas_veids_ja_izvelets_cits': 0, 'transportieru_skaits_gab': 1.0, 'barotavu_skaits_gab': 1.0, 'dzirdinasanas_linija': 'Nav', 'dzirdnu_skaits_gab': 0.0}
Fermu aprīkojums un iekārtas;Dzīvnieku labturības aprīkojums;ROYAL DE BOER;ECV 94;Vidējais;FA-16-0000221;154440.0;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=15209&page=196;{'aprikojuma_apraksts': '38 siksnas piedziņas ventilatori, 56 tiešās piedziņas ventilatori ar frekvenču pārveidotājiem, 38 frekvenču pārveidotāji, 2 vadības bloki ar mitruma un temperatūras sensoriem, montāžas elementi.', 'kopeja_nominala_jauda_kw': 107.8}
Kravu celšanas un kraušanas tehnika;Teleskopiskais iekrāvējs;BOBCAT;TL43.80HF;Bāzes;KC-02-0000236;94314.0;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=15182&page=196;{'aprikojuma_apraksts': '4X4, Hidrostatiskā transmisija, 30km/h, 460/70R24, apsildāma kabīne, reversējams ventilators, 5’’ displejs, 3 stūrēšanas režīmi, pneimatiskais sēdeklis, piekabes sakabe, peldošās dakšas', 'maksimala_motora_jauda_zs': 135.0, 'maksimala_celtspeja_kg': 4300.0, 'maksimalais_celsanas_augstums_m': 7.5}
Kravu celšanas un kraušanas tehnika;Teleskopiskais iekrāvējs;BOBCAT;TL43.80HF;Vidējais;KC-02-0000237;99274.0;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=15189&page=196;{'aprikojuma_apraksts': '40km/h, gaisa kondicionieris, 4 stūrēšanas režīmi, strēles amortizācija, Bluetooth radio, elektroizvadi strēles galā, darba gaismas uz strēles, rokas gāze, peldošās dakšas', 'maksimala_motora_jauda_zs': 135.0, 'maksimala_celtspeja_kg': 4300.0, 'maksimalais_celsanas_augstums_m': 7.5}
Kravu celšanas un kraušanas tehnika;Teleskopiskais iekrāvējs;BOBCAT;TL43.80HF;Premium;KC-02-0000238;107843.0;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=15190&page=196;{'aprikojuma_apraksts': 'Hidrauliska agregātu nomaiņa, 7’’ displejs, strēles amortizācija/peldošā funkcija, LED ceļa un darba gaismas, aizmugures video kamera, hidraulikās piekabes bremzes ar maināma augstuma sakabi, dakšas', 'maksimala_motora_jauda_zs': 135.0, 'maksimala_celtspeja_kg': 4300.0, 'maksimalais_celsanas_augstums_m': 7.5}
Fermu aprīkojums un iekārtas;Šķidrmēslu izvākšanas iekārta;STALLKAMP;TMP3 011;Premium;FA-10-0000134;22622.5;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=15211&page=196;{'aprikojuma_apraksts': 'Sūknis, elektromotors, stiprinājumi, krātuves iztukšošanas caurule ar plūsmas sadali, vadības bloks, spiedvads, piegāde un montāža.', 'kopeja_nominala_jauda_kw': 11.0, 'parametri_pielaujamais_skidrmeslu_sausnas_saturs_prc': 10.0, 'parametri_raziba_m3_min': 5.2, 'parametri_tirisanas_laukums__garums_m2_m': 100.0}
Lauksaimniecības produkcijas pirmapstrādes un uzglabāšanas tehnika;Ziedputekšņu tīrītājs;LYSON;W3213;Bāzes;RP-15-0000002;1475.25;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=15183&page=196;{'aprikojuma_apraksts': 'Nerūsošā tērauda korpuss, ventilators ar elektromotoru, atbalsta rāmis, vadības bloks, putekšņu tvertne, 2 sieti ar piedziņas elektromotoru".', 'nepieciesama_elektriska_jauda_kw': 0.17, 'sietu_skaits_gab': 2.0, 'sietu_izmers_mm': 4.0, 'ventilatoru_skaits_gab': 1.0}
Lauksaimniecības produkcijas pirmapstrādes un uzglabāšanas tehnika;Ziedputekšņu kalte;WILARA;12363.0;Vidējais;RP-13-0000008;4935.0;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=15215&page=196;{'aprikojuma_apraksts': 'Kalte-medus dekristalizators. Aprīkots ar intigrētu gaisa mitruma noņēmēju. Izņemami plaukti-skābes izturīgi, nerūsējošais tērauds.', 'ziedputeksnu_ietilpiba_kg': 17.0, 'medus_mucas_ietilpiba_l': 200.0, 'rekuperacija': 'Jā'}
Papildaprīkojums;Dakša;METAL-FACH;1,5;Bāzes;PA-03-0000051;1460.0;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=15216&page=196;{'aprikojuma_apraksts': 'Sakabe EURO standarts. Aprīkots ar augšējo dakšu satvērēju. Satveršanas mehānisms  ar diviem hidrocilindriem.', 'tips': 'palešu', 'platums_mm': 1500.0, 'tilpums_m3': 0.71, 'celtspeja_kg': 650.0, 'pilna_masa_kg': 325.0, 'montazas_iespejas': 'uz frontālā iekrāvēja'}
Fermu aprīkojums un iekārtas;Lopbarības transportieris;DELAVAL;FLEX AUGER 26M;Bāzes;FA-30-0000010;3840.0;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=15205&page=196;{'aprikojuma_apraksts': 'Spēkbarības padeves caurules ar spirāli – 90/75 mm diametrā, kopējais garums 26 metri ar pieslēgumu uz 2 slaukšanas iekārtām, komplektā caurules stiprinājumi un iekarināšanas ķēdes.', 'nepieciesama_kopeja_jauda_kw': 1.0, 'baribas_tvertnes_kopejais_tilpums_m3': 0.0, 'baribas_tvertnes_skaits_gab': 0.0, 'lopbaribas_veids': 'Cita', 'lopbaribas_veids_ja_izvelets_cits': '-', 'transportieru_skaits_gab': 1.0, 'barotavu_skaits_gab': 2.0, 'dzirdinasanas_linija': 'Nav', 'dzirdnu_skaits_gab': 0.0}
Fermu aprīkojums un iekārtas;Lopbarības transportieris;DELAVAL;FLEX AUGER 13M;Bāzes;FA-30-0000009;2581.0;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=15204&page=196;{'aprikojuma_apraksts': 'Spēkbarības padeves caurules ar spirāli – 90/75 mm diametrā, kopējais garums 13 metri ar pieslēgumu uz 1 slaukšanas iekārtu, komplektā caurules stiprinājumi un iekarināšanas ķēdes.', 'nepieciesama_kopeja_jauda_kw': 1.0, 'baribas_tvertnes_kopejais_tilpums_m3': 0.0, 'baribas_tvertnes_skaits_gab': 0.0, 'lopbaribas_veids': 'Cita', 'lopbaribas_veids_ja_izvelets_cits': '-', 'transportieru_skaits_gab': 1.0, 'barotavu_skaits_gab': 1.0, 'dzirdinasanas_linija': 'Nav', 'dzirdnu_skaits_gab': 0.0}
Lopbarības sagatavošanas tehnika;Pļaujmašīna;SAMASZ;SAMBA 241;Bāzes;LS-02-0000557;5920.0;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=15214&page=196;{'aprikojuma_apraksts': '6 diski, 12 naži, kardāns ar apsteidzes sajūgu, tents, papildus nažu komplekts, ātrā nažu nomaiņas sistēma.', 'darba_platums_m': 2.4, 'nepieciesama_maksimala_traktora_jauda_zs': 45.0, 'griezejaparata_veids': 'izkapts', 'tips': 'nezāļu', 'pievienosanas_veids_traktoram': 'pašgājēja', 'zales_apstrade': 'bez zāles apstrādes'}
Sējumu un stādījumu kopšanas tehnika;Mulčeris;MCCONNEL;TUFFCUT SR480;Bāzes;SK-05-0000427;27300.0;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=15212&page=196;{'aprikojuma_apraksts': 'Kardāns, Asmeņu daudzums uz rotora – 6 gab', 'darba_platums_m': 4.6, 'nepieciesama_maksimala_traktora_jauda_zs': 70.0, 'rotoru_skaits': 3.0, 'griezejaparata_tips': 'Cits', 'pievienosanas_veids_traktoram': 'piekabināms', 'pilna_masa_kg': 2240.0}
